player_display_name,position,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points_ppr
Laviska Shenault,WR,CAR,2023,4,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7.0,0,0.0,0.0,1.0,0.5799500942230225,0,1,1,12.0,0,0.0,0.0,-5.0,17.0,1.0,0.8359392881393433,0,0.0,0.0322580635547637,-0.050000000745058,0.0133870970457792,0.0,2.9
Laviska Shenault,WR,CAR,2023,5,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,27.0,0,0.0,0.0,2.0,1.0485432147979736,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.7
Laviska Shenault,WR,CAR,2023,6,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,0.0,-0.4092613160610199,0,3,3,15.0,0,0.0,0.0,-8.0,23.0,0.0,-2.683801651000977,0,0.0,0.0857142880558967,-0.0280701760202646,0.1089223027229309,0.0,4.7
Laviska Shenault,WR,CAR,2023,11,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,9.0,0,0.0,0.0,-5.0,14.0,0.0,-1.1739462614059448,0,0.0,0.0769230797886848,-0.0255102049559354,0.0975274741649627,0.0,2.9
Laviska Shenault,WR,CAR,2023,12,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,8.0,0,0.0,0.0,5.0,3.0,0.0,0.5242069959640503,0,1.600000023841858,0.0416666679084301,0.0316455699503421,0.0846519023180008,0.0,1.8
La'Mical Perine,RB,KC,2023,9,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.8195260763168335,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-0.4979208707809448,0,0.0,0.0357142873108387,0.0058479532599449,0.0576649941504001,0.0,0.1
La'Mical Perine,RB,KC,2023,18,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,21,76.0,0,0.0,0.0,3.0,-1.559973120689392,0,3,4,33.0,0,0.0,0.0,1.0,32.0,1.0,0.3418538272380829,0,33.0,0.1379310339689254,0.0058479532599449,0.2109901160001754,0.0,13.9
Quez Watkins,WR,PHI,2023,1,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,17.0,0,0.0,0.0,3.0,14.0,1.0,1.844946384429932,0,5.666666507720947,0.0666666701436042,0.0103092780336737,0.1072164922952652,0.0,3.7
Quez Watkins,WR,PHI,2023,5,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,4.0,0,0.0,0.0,17.0,11.0,0.0,-3.147841453552246,0,0.2352941185235977,0.0882352963089943,0.064393937587738,0.1774286925792694,0.0,2.4
Quez Watkins,WR,PHI,2023,13,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,28.0,0,0.0,0.0,67.0,2.0,3.0,1.540035367012024,0,0.4179104566574096,0.095238097012043,0.2240802645683288,0.2997133433818817,0.0,5.8
Quez Watkins,WR,PHI,2023,15,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,45.0,0.0,0.0,-3.574265956878662,0,0.0,0.0333333350718021,0.1525423675775528,0.1567796617746353,0.0,0.0
Quez Watkins,WR,PHI,2023,18,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,11,93.0,1,0.0,0.0,113.0,19.0,4.0,0.0220616310834884,0,0.8230088353157043,0.3333333432674408,0.3434650599956512,0.7404255270957947,0.0,23.3
Quez Watkins,WR,PHI,2023,19,POST,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,12.0,0,0.0,0.0,25.0,15.0,0.0,-1.293657898902893,0,0.4799999892711639,0.125,0.0984251946210861,0.2563976347446441,0.0,4.2
D'Andre Swift,RB,PHI,2023,1,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3.0,0,0.0,0.0,0.0,-0.4363805949687958,0,1,2,0.0,0,0.0,0.0,0.0,4.0,0.0,-1.3272243738174438,0,0.0,0.0666666701436042,0.0,0.1000000014901161,0.0,1.3
D'Andre Swift,RB,PHI,2023,2,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,28,175.0,1,0.0,0.0,10.0,8.49979305267334,0,3,3,6.0,0,0.0,0.0,-5.0,11.0,0.0,-0.3847344517707824,0,-1.2000000476837158,0.1363636404275894,-0.0241545885801315,0.1876372396945953,0.0,27.1
D'Andre Swift,RB,PHI,2023,3,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,16,130.0,0,0.0,0.0,6.0,8.441372871398926,0,1,2,8.0,0,0.0,0.0,2.0,11.0,0.0,-4.5171003341674805,0,4.0,0.0571428574621677,0.006451612804085,0.0902304127812385,0.0,14.8
D'Andre Swift,RB,PHI,2023,4,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14,56.0,1,0.0,0.0,1.0,-0.4870873391628265,0,4,4,23.0,0,0.0,0.0,-11.0,34.0,1.0,3.0010719299316406,0,-2.090909004211426,0.1176470592617988,-0.0302197802811861,0.1553167402744293,0.0,17.9
D'Andre Swift,RB,PHI,2023,5,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,17,70.0,0,0.0,0.0,3.0,-0.6841704845428467,0,6,6,38.0,0,0.0,0.0,4.0,34.0,1.0,1.902568817138672,0,9.5,0.1764705926179886,0.0151515156030654,0.2753119468688965,0.0,16.8
D'Andre Swift,RB,PHI,2023,6,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,18.0,0,0.0,0.0,2.0,-2.4577324390411377,0,8,10,40.0,1,1.0,1.0,9.0,35.0,2.0,-3.7652645111083984,0,4.44444465637207,0.2325581461191177,0.0252808984369039,0.3665338456630707,0.0,17.8
D'Andre Swift,RB,PHI,2023,7,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,15,62.0,0,0.0,0.0,5.0,1.1953245401382446,0,3,3,13.0,0,0.0,0.0,-13.0,26.0,0.0,-0.7277552485466003,0,-1.0,0.1000000014901161,-0.0590909086167812,0.1086363643407821,0.0,10.5
D'Andre Swift,RB,PHI,2023,8,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,16,57.0,1,0.0,0.0,2.0,-1.7186347246170044,0,2,3,7.0,0,0.0,0.0,30.0,7.0,0.0,-1.2675830125808716,0,0.233333334326744,0.0857142880558967,0.1111111119389534,0.2063492089509964,0.0,14.4
D'Andre Swift,RB,PHI,2023,9,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,18,43.0,0,2.0,0.0,1.0,-4.543790340423584,0,2,2,31.0,0,0.0,0.0,6.0,25.0,2.0,1.853163719177246,0,5.166666507720947,0.095238097012043,0.0315789468586444,0.1649624109268188,0.0,9.4
D'Andre Swift,RB,PHI,2023,11,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,76.0,1,0.0,0.0,4.0,0.3086983263492584,0,3,3,31.0,0,0.0,0.0,-6.0,37.0,1.0,1.814993977546692,0,-5.166666507720947,0.1428571492433548,-0.0408163256943225,0.1857142895460128,0.0,19.7
D'Andre Swift,RB,PHI,2023,12,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14,80.0,0,0.0,0.0,2.0,0.3884993493556976,0,1,1,4.0,0,0.0,0.0,-6.0,10.0,1.0,0.2069441080093383,0,-0.6666666865348816,0.0357142873108387,-0.0306122452020645,0.0321428589522838,0.0,9.4
D'Andre Swift,RB,PHI,2023,13,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,13.0,0,0.0,0.0,0.0,-2.791890382766724,0,2,6,7.0,0,0.0,0.0,-3.0,18.0,0.0,-3.078493595123291,0,-2.3333332538604736,0.1428571492433548,-0.0100334445014595,0.2072623074054718,0.0,4.0
D'Andre Swift,RB,PHI,2023,14,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,39.0,0,0.0,0.0,2.0,-1.7082948684692385,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.9
D'Andre Swift,RB,PHI,2023,15,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,18,74.0,0,0.0,0.0,3.0,-0.8963591456413269,0,2,3,1.0,0,0.0,0.0,19.0,11.0,0.0,-2.398651361465454,0,0.0526315793395042,0.1000000014901161,0.0644067823886871,0.1950847506523132,0.0,9.5
D'Andre Swift,RB,PHI,2023,16,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,20,92.0,1,0.0,0.0,6.0,-0.9739676117897034,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.2
D'Andre Swift,RB,PHI,2023,17,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13,61.0,0,0.0,0.0,3.0,-0.2213659435510635,0,1,1,5.0,0,0.0,0.0,1.0,4.0,0.0,-0.2458439320325851,0,5.0,0.0434782616794109,0.0044444445520639,0.0683284997940063,0.0,7.6
D'Andre Swift,RB,PHI,2023,19,POST,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,34.0,0,0.0,0.0,2.0,-2.4146053791046143,0,4,4,32.0,0,0.0,0.0,6.0,26.0,1.0,0.7233465909957886,0,5.333333492279053,0.125,0.0236220471560955,0.2040354311466217,0.0,10.6
Cole Kmet,TE,CHI,2023,1,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-1.7831517457962036,0,5,7,44.0,0,0.0,0.0,23.0,29.0,2.0,0.9029594659805298,0,1.91304349899292,0.1944444477558136,0.2072072029113769,0.436711698770523,0.0,9.4
Cole Kmet,TE,CHI,2023,2,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,6,38.0,0,0.0,0.0,51.0,21.0,2.0,2.6057043075561523,0,0.7450980544090271,0.2142857164144516,0.2849161922931671,0.5208699107170105,0.0,7.8
Cole Kmet,TE,CHI,2023,3,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,22.0,0,0.0,0.0,13.0,9.0,2.0,1.779377818107605,0,1.692307710647583,0.1000000014901161,0.04207119718194,0.1794498413801193,0.0,4.2
Cole Kmet,TE,CHI,2023,4,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,1.0,1.9246231317520144,0,7,9,85.0,2,0.0,0.0,77.0,31.0,5.0,4.414185523986816,0,1.103896141052246,0.28125,0.3181818127632141,0.6446022987365723,0.0,27.6
Cole Kmet,TE,CHI,2023,5,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,5,42.0,1,1.0,0.0,30.0,12.0,2.0,1.907129406929016,0,1.399999976158142,0.2000000029802322,0.1181102395057678,0.3826771676540375,0.0,15.2
Cole Kmet,TE,CHI,2023,6,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,9.0,0,0.0,0.0,2.0,9.0,1.0,0.1711058318614959,0,4.5,0.125,0.0140845067799091,0.1973591595888137,0.0,2.9
Cole Kmet,TE,CHI,2023,8,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,10,79.0,0,0.0,0.0,53.0,26.0,4.0,4.017771244049072,0,1.4905660152435305,0.2702702581882477,0.2086614221334457,0.5514683723449707,0.0,17.9
Cole Kmet,TE,CHI,2023,9,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,8,55.0,2,0.0,0.0,41.0,23.0,4.0,1.5366426706314087,0,1.3414634466171265,0.3076923191547394,0.2397660762071609,0.6293747425079346,0.0,23.5
Cole Kmet,TE,CHI,2023,10,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,1.0,0.662315845489502,0,5,7,45.0,0,0.0,0.0,30.0,36.0,2.0,0.7224713563919067,0,1.5,0.21875,0.1376146823167801,0.4244552850723266,0.0,9.6
Cole Kmet,TE,CHI,2023,11,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,20.0,0,0.0,0.0,0.0,12.0,2.0,-1.4429491758346558,0,0.0,0.1818181872367859,0.0,0.2727272808551788,0.0,5.0
Cole Kmet,TE,CHI,2023,12,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,7,43.0,0,0.0,0.0,12.0,31.0,2.0,4.24119758605957,0,3.5833332538604736,0.21875,0.1481481492519378,0.4318287074565887,0.0,11.3
Cole Kmet,TE,CHI,2023,14,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,6,66.0,0,0.0,0.0,42.0,28.0,2.0,3.0395760536193848,0,1.5714285373687744,0.2000000029802322,0.1818181872367859,0.4272727370262146,0.0,11.6
Cole Kmet,TE,CHI,2023,15,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,23.0,1,0.0,0.0,25.0,13.0,2.0,1.79110586643219,0,0.9200000166893004,0.2000000029802322,0.0739644989371299,0.3517751395702362,0.0,13.3
Cole Kmet,TE,CHI,2023,16,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,107.0,0,0.0,0.0,104.0,6.0,3.0,5.415491580963135,0,1.0288461446762085,0.2173912972211837,0.4000000059604645,0.6060869693756104,0.0,14.7
Cole Kmet,TE,CHI,2023,18,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,41.0,0,0.0,0.0,54.0,4.0,1.0,1.420677661895752,0,0.7592592835426331,0.25,0.3802816867828369,0.6411972045898438,0.0,7.1
Darrynton Evans,RB,CHI,2023,6,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,32.0,0,0.0,0.0,3.0,-2.264704704284668,0,1,1,2.0,0,0.0,0.0,-2.0,4.0,0.0,-0.559516966342926,0,-1.0,0.0416666679084301,-0.0140845067799091,0.0526408441364765,0.0,4.4
Darrynton Evans,RB,CHI,2023,7,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14,48.0,0,0.0,0.0,3.0,-2.791595220565796,0,1,3,6.0,0,0.0,0.0,-20.0,15.0,1.0,-0.3665923476219177,0,-0.3000000119209289,0.1034482792019844,-0.3773584961891174,-0.1089785322546958,0.0,6.4
Darrynton Evans,RB,CHI,2023,8,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,18.0,1,0.0,0.0,3.0,6.449753284454346,0,3,4,22.0,0,0.0,0.0,-8.0,30.0,0.0,-3.6392645835876474,0,-2.75,0.1081081107258796,-0.031496062874794,0.1401149183511734,0.0,13.0
Darrynton Evans,RB,CHI,2023,9,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,0.0,-0.9383693933486938,0,2,2,19.0,0,0.0,0.0,-1.0,20.0,1.0,0.7427610754966736,0,-19.0,0.0769230797886848,-0.0058479532599449,0.1112910509109497,0.0,4.1
Darrynton Evans,RB,CHI,2023,10,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,5.0,0,0.0,0.0,0.0,-0.4603999257087707,0,0,2,0.0,0,0.0,0.0,17.0,0.0,0.0,-1.4065272808074951,0,0.0,0.0625,0.0779816508293151,0.1483371555805206,0.0,0.5
Darrynton Evans,RB,MIA,2023,12,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,16.0,0,0.0,0.0,1.0,0.6091614365577698,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6
Darnell Mooney,WR,CHI,2023,1,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,7,53.0,1,0.0,0.0,57.0,6.0,3.0,-2.7577950954437256,0,0.9298245906829834,0.1944444477558136,0.5135135054588318,0.6511261463165283,0.0,15.3
Darnell Mooney,WR,CHI,2023,3,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,26.0,0.0,0.0,-2.8437516689300537,0,0.0,0.050000000745058,0.0841423943638801,0.1338996738195419,0.0,0.0
Darnell Mooney,WR,CHI,2023,4,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,4,51.0,0,0.0,0.0,32.0,19.0,3.0,4.365137577056885,0,1.59375,0.125,0.1322313994169235,0.2800619900226593,0.0,9.1
Darnell Mooney,WR,CHI,2023,5,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,4,0.0,0,0.0,0.0,95.0,0.0,0.0,-2.957814216613769,0,0.0,0.1599999964237213,0.374015748500824,0.5018110275268555,0.0,0.0
Darnell Mooney,WR,CHI,2023,6,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,48.0,0,0.0,0.0,12.0,32.0,1.0,1.459877371788025,0,4.0,0.125,0.0845070406794548,0.2466549277305603,0.0,6.8
Darnell Mooney,WR,CHI,2023,7,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,0.0,-0.437922328710556,0,4,5,32.0,0,0.0,0.0,29.0,6.0,0.0,1.172378659248352,0,1.1034482717514038,0.1724137961864471,0.5471698045730591,0.6416395306587219,0.0,7.4
Darnell Mooney,WR,CHI,2023,8,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3.0,0,0.0,0.0,0.0,-0.3245071172714233,0,1,4,41.0,0,0.0,0.0,71.0,0.0,1.0,-1.9717772006988523,0,0.577464759349823,0.1081081107258796,0.2795275449752807,0.3578314483165741,0.0,5.4
Darnell Mooney,WR,CHI,2023,9,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,6,82.0,0,0.0,0.0,26.0,69.0,5.0,2.756765842437744,0,3.153846263885498,0.2307692319154739,0.1520467847585678,0.4525865912437439,0.0,13.2
Darnell Mooney,WR,CHI,2023,10,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,14.0,0,0.0,0.0,45.0,9.0,2.0,0.0066951634362339,0,0.3111111223697662,0.125,0.2064220160245895,0.33199542760849,0.0,3.4
Darnell Mooney,WR,CHI,2023,11,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,24.0,0,0.0,0.0,16.0,8.0,1.0,1.4755334854125977,0,1.5,0.0454545468091964,0.0655737668275833,0.1140834540128707,0.0,3.4
Darnell Mooney,WR,CHI,2023,12,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,6.0,0,0.0,0.0,29.0,3.0,1.0,-0.750784695148468,0,0.2068965584039688,0.09375,0.3580246865749359,0.3912422955036163,0.0,2.6
Darnell Mooney,WR,CHI,2023,14,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,7,44.0,0,0.0,0.0,65.0,25.0,2.0,0.4666743278503418,0,0.6769230961799622,0.233333334326744,0.2813852727413177,0.5469697117805481,0.0,6.4
Darnell Mooney,WR,CHI,2023,15,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,8,14.0,0,0.0,0.0,112.0,3.0,0.0,-4.256150722503662,0,0.125,0.2285714298486709,0.3313609361648559,0.5748097896575928,0.0,3.4
Darnell Mooney,WR,CHI,2023,16,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,5.0,0,0.0,0.0,15.0,1.0,1.0,-0.9696325659751892,0,0.3333333432674408,0.1739130467176437,0.0576923079788684,0.3012541830539703,0.0,2.5
Justin Jefferson,WR,MIN,2023,1,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,12,150.0,0,0.0,0.0,115.0,67.0,5.0,6.012273788452148,0,1.3043478727340698,0.2727272808551788,0.3859060406684875,0.6792251467704773,0.0,24.0
Justin Jefferson,WR,MIN,2023,2,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,13,159.0,0,1.0,0.0,135.0,36.0,9.0,6.124072074890137,0,1.1777777671813965,0.302325576543808,0.3982300758361816,0.7322494387626648,0.0,26.9
Justin Jefferson,WR,MIN,2023,3,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,13,149.0,1,0.0,0.0,162.0,65.0,6.0,2.3922009468078613,0,0.919753074645996,0.2708333432674408,0.4207792282104492,0.7007954716682434,0.0,27.9
Justin Jefferson,WR,MIN,2023,4,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,9,85.0,2,0.0,0.0,109.0,4.0,6.0,6.908867835998535,0,0.7798165082931519,0.5,0.7414966225624084,1.2690476179122925,0.0,26.5
Justin Jefferson,WR,MIN,2023,5,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,28.0,0,0.0,0.0,45.0,10.0,2.0,0.127157986164093,0,0.6222222447395325,0.1304347813129425,0.1267605572938919,0.2843845784664154,0.0,5.8
Justin Jefferson,WR,MIN,2023,14,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,27.0,0,0.0,0.0,32.0,0.0,2.0,1.8274191617965696,0,0.84375,0.0909090936183929,0.1274900436401367,0.2256066650152206,0.0,4.7
Justin Jefferson,WR,MIN,2023,15,REG,CIN,0,1,0.0,0,0.0,0.0,-0.0,0,0,20.0,0.0,0.0,-0.3933257758617401,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,10,84.0,0,0.0,0.0,128.0,9.0,5.0,1.5391032695770264,0,0.65625,0.3125,0.5203251838684082,0.8329776525497437,0.0,15.4
