Unnamed: 0,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
5070,00-0036554,N.Collins,Nico Collins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iyfqbpftpdxtwst9wtda",HOU,2021,16,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,33.0,1,0.0,0.0,20.0,19.0,3.0,5.390804767608643,0,1.649999976158142,0.1481481492519378,0.0956937819719314,0.2892078757286072,0.0,9.3,12.3
5071,00-0036554,N.Collins,Nico Collins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iyfqbpftpdxtwst9wtda",HOU,2021,17,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,35.0,0,0.0,0.0,48.0,0.0,2.0,-2.358349084854126,0,0.7291666865348816,0.1666666716337204,0.2774566411972046,0.4442196488380432,0.0,3.5,5.5
5072,00-0036554,N.Collins,Nico Collins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iyfqbpftpdxtwst9wtda",HOU,2021,18,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,7,67.0,0,0.0,0.0,143.0,14.0,3.0,1.0127887725830078,0,0.468531459569931,0.21875,0.3875338733196258,0.5993987321853638,0.0,6.7,9.7
5073,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,1,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,4.0,0,0.0,0.0,0.0,4.0,0.0,-0.998824417591095,0,0.0,0.0606060624122619,0.0,0.0909090936183929,0.0,0.4,2.4
5074,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,2,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,10.0,0,0.0,0.0,0.0,-3.3019793033599854,0,0,1,0.0,0,0.0,0.0,-2.0,0.0,0.0,-6.25847864151001,0,-0.0,0.0277777779847383,-0.007604562677443,0.0363434739410877,0.0,1.0,1.0
5075,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,3,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,52.0,0,0.0,0.0,3.0,-3.2928273677825928,0,3,5,27.0,0,0.0,0.0,7.0,18.0,1.0,-0.8620506525039673,0,3.857142925262451,0.1515151560306549,0.0258302576839923,0.2453539073467254,0.0,7.9,10.9
5076,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,4,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13,57.0,0,0.0,0.0,2.0,-2.16399884223938,0,2,2,14.0,0,0.0,0.0,6.0,8.0,1.0,0.1487495601177215,0,2.3333332538604736,0.0512820519506931,0.0171428564935922,0.0889230743050575,0.0,7.1,9.1
5077,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,5,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,24,101.0,0,0.0,0.0,5.0,-2.025953769683838,0,5,6,33.0,0,0.0,0.0,6.0,31.0,1.0,0.7808487415313721,0,5.5,0.1764705926179886,0.0240000002086162,0.2815058827400207,0.0,13.4,18.4
5078,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,6,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,16,61.0,1,0.0,0.0,5.0,0.6117737889289856,0,1,3,4.0,0,0.0,0.0,6.0,0.0,0.0,-0.8285435438156128,0,0.6666666865348816,0.0769230797886848,0.0143540669232606,0.1254324615001678,0.0,12.5,13.5
5079,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,7,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,28.0,0,0.0,0.0,2.0,-1.0122382640838623,0,4,5,28.0,0,0.0,0.0,3.0,28.0,1.0,-0.330096960067749,0,9.333333015441896,0.1315789520740509,0.0102389082312583,0.2045356631278991,0.0,5.6,9.6
5080,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,8,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,24,82.0,1,1.0,1.0,5.0,-4.230957984924316,0,1,2,9.0,0,0.0,0.0,-2.0,6.0,0.0,-0.5973269939422607,0,-4.5,0.0833333358168602,-0.0162601619958877,0.1136178895831108,0.0,13.1,14.1
5081,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,9,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,3.0,0,0.0,0.0,0.0,-2.040759801864624,0,1,2,33.0,0,0.0,0.0,10.0,29.0,1.0,1.897691011428833,0,3.299999952316284,0.0689655169844627,0.0628930851817131,0.1474734395742416,0.0,3.6,4.6
5082,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,10,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,27.0,1,0.0,0.0,2.0,-2.0356130599975586,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.7,8.7
5083,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,12,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6.0,0,0.0,0.0,0.0,-0.1235988438129425,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-0.8862078785896301,0,0.0,0.0322580635547637,0.0031446539796888,0.0505883544683456,0.0,0.6,0.6
5084,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,14,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,33.0,1,0.0,0.0,2.0,-1.1571509838104248,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.3,9.3
5085,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,15,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,40.0,0,0.0,0.0,1.0,-1.5072963237762451,0,1,1,1.0,0,0.0,0.0,-7.0,8.0,0.0,-1.3096023797988892,0,-0.1428571492433548,0.0277777779847383,-0.0244755242019891,0.024533798918128,0.0,4.1,5.1
5086,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,16,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,9.0,0,0.0,0.0,2.0,-0.5792991518974304,0,0,1,0.0,0,0.0,0.0,-3.0,0.0,0.0,-0.7247816920280457,0,-0.0,0.0232558138668537,-0.0082872929051518,0.0290826167911291,0.0,0.9,0.9
5087,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,17,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,17,55.0,1,0.0,0.0,4.0,-0.8656989336013794,0,3,4,13.0,0,0.0,0.0,-9.0,18.0,1.0,-2.7748255729675293,0,-1.4444444179534912,0.1666666716337204,-0.1022727265954017,0.1784090846776962,0.0,12.8,15.8
5088,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2021,18,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,48.0,0,0.0,0.0,3.0,-0.2318416684865951,0,2,2,8.0,1,0.0,0.0,-2.0,10.0,2.0,2.516464710235596,0,-4.0,0.0476190485060215,-0.007067137863487,0.0664815753698349,0.0,11.6,13.6
5089,00-0036556,B.Jordan,Brevin Jordan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgjclmhivqtcdsaggccr",HOU,2021,8,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,41.0,1,0.0,0.0,31.0,15.0,2.0,1.9704153537750244,0,1.3225806951522827,0.1111111119389534,0.1286307126283645,0.2567081749439239,0.0,10.1,13.1
5090,00-0036556,B.Jordan,Brevin Jordan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgjclmhivqtcdsaggccr",HOU,2021,9,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,9.0,0,0.0,0.0,4.0,5.0,0.0,-0.2046132981777191,0,2.25,0.050000000745058,0.0132013205438852,0.0842409208416938,0.0,0.9,2.9
5091,00-0036556,B.Jordan,Brevin Jordan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgjclmhivqtcdsaggccr",HOU,2021,11,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,7.0,0,0.0,0.0,24.0,0.0,1.0,-0.2545966506004333,0,0.2916666567325592,0.1304347813129425,0.260869562625885,0.3782608807086944,0.0,0.7,1.7
5092,00-0036556,B.Jordan,Brevin Jordan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgjclmhivqtcdsaggccr",HOU,2021,12,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,23.0,1,0.0,0.0,6.0,17.0,1.0,3.2319886684417725,0,3.8333332538604736,0.1153846159577369,0.0273972600698471,0.1922550052404403,0.0,8.3,11.3
5093,00-0036556,B.Jordan,Brevin Jordan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgjclmhivqtcdsaggccr",HOU,2021,13,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,7.0,0,0.0,0.0,35.0,7.0,0.0,-2.324448823928833,0,0.2000000029802322,0.1538461595773697,0.2713178396224975,0.4206916987895965,0.0,0.7,2.7
5094,00-0036556,B.Jordan,Brevin Jordan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgjclmhivqtcdsaggccr",HOU,2021,14,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,7,26.0,1,0.0,0.0,38.0,11.0,2.0,-3.969210147857666,0,0.6842105388641357,0.1458333283662796,0.1439393907785415,0.3195075690746307,0.0,8.6,12.6
5095,00-0036556,B.Jordan,Brevin Jordan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgjclmhivqtcdsaggccr",HOU,2021,16,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,4,56.0,0,0.0,0.0,18.0,38.0,4.0,7.373122215270996,0,3.1111111640930176,0.1481481492519378,0.0861244052648544,0.282509297132492,0.0,5.6,9.6
5096,00-0036556,B.Jordan,Brevin Jordan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgjclmhivqtcdsaggccr",HOU,2021,17,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,9.0,0,0.0,0.0,3.0,6.0,0.0,-0.0360244698822498,0,3.0,0.0333333350718021,0.0173410400748252,0.0621387287974357,0.0,0.9,1.9
5099,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,1,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,19,104.0,1,0.0,0.0,4.0,1.1689587831497192,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.4,16.4
5100,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,2,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,17,42.0,0,0.0,0.0,3.0,-6.227586269378662,0,2,2,11.0,0,0.0,0.0,-8.0,19.0,1.0,0.3485584855079651,0,-1.375,0.0666666701436042,-0.0672268941998481,0.0529411770403385,0.0,5.3,7.3
5101,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,5,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,43.0,0,0.0,0.0,3.0,-0.9724181294441224,0,2,2,19.0,0,0.0,0.0,-3.0,22.0,1.0,1.2851685285568235,0,-6.333333492279053,0.0714285746216774,-0.0115384617820382,0.0990659371018409,0.0,6.2,8.2
5102,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,7,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,18,107.0,1,0.0,0.0,5.0,1.875333905220032,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.7,16.7
5103,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,8,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,18,137.0,1,0.0,0.0,6.0,3.2065184116363525,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.7,19.7
5104,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,9,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,36.0,0,0.0,0.0,2.0,-0.1513204574584961,0,5,5,43.0,0,0.0,0.0,1.0,42.0,1.0,1.8063740730285645,0,43.0,0.1282051354646682,0.0028818442951887,0.1943249851465225,0.0,7.9,12.9
5105,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,10,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,27,91.0,0,0.0,0.0,4.0,-7.481540679931641,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.1,9.1
5106,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,12,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,27,133.0,1,0.0,0.0,7.0,2.4738118648529053,0,5,6,35.0,0,0.0,0.0,1.0,36.0,1.0,-0.1850561648607254,0,35.0,0.2307692319154739,0.0044052861630916,0.3492375612258911,0.0,22.8,27.8
5107,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,13,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,22,66.0,1,0.0,0.0,5.0,-4.133871078491211,0,3,3,18.0,0,0.0,0.0,-7.0,25.0,1.0,-0.533277690410614,0,-2.5714285373687744,0.1000000014901161,-0.0321100912988185,0.1275229305028915,0.0,14.4,17.4
5108,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,17,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,21,119.0,0,0.0,0.0,5.0,-3.0649988651275635,0,2,2,11.0,1,0.0,0.0,4.0,7.0,1.0,1.3883066177368164,0,2.75,0.0869565233588218,0.014981273561716,0.1409216672182083,0.0,19.0,21.0
5109,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,18,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,21,85.0,0,0.0,0.0,3.0,-2.186572790145874,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.5,8.5
5110,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,19,POST,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,27,96.0,1,0.0,0.0,5.0,-3.2671420574188232,0,1,2,-11.0,0,0.0,0.0,-9.0,-1.0,0.0,-3.106239080429077,0,1.2222222089767456,0.0799999982118606,-0.0584415569901466,0.0790909081697464,0.0,14.5,15.5
5111,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,20,POST,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,17,53.0,0,0.0,0.0,2.0,-5.839848518371582,0,3,4,18.0,0,0.0,0.0,6.0,14.0,1.0,-0.1026392430067062,0,3.0,0.2222222238779068,0.052173912525177,0.3698550760746002,0.0,7.1,10.1
5112,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2021,21,POST,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,20.0,0,0.0,0.0,1.0,-5.420410633087158,0,3,3,50.0,0,0.0,0.0,6.0,44.0,3.0,3.538802146911621,0,8.333333015441895,0.1034482792019844,0.03680981695652,0.1809392869472503,0.0,7.0,10.0
5121,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2021,1,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,61.0,1,0.0,0.0,49.0,25.0,3.0,2.6786434650421143,0,1.244897961616516,0.1851851791143417,0.1952191293239593,0.4144311547279358,0.0,12.1,16.1
5122,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2021,2,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,8,48.0,0,0.0,0.0,19.0,36.0,2.0,-2.29390835762024,0,2.526315689086914,0.190476194024086,0.0922330096364021,0.3502773940563202,0.0,4.8,10.8
5123,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2021,3,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,13,58.0,0,1.0,0.0,40.0,30.0,2.0,-0.6572402715682983,0,1.4500000476837158,0.2765957415103912,0.1092896163463592,0.4913963377475738,0.0,5.8,17.8
5124,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2021,4,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,33.0,0,0.0,0.0,18.0,20.0,2.0,2.70189905166626,0,1.8333333730697632,0.1333333402872085,0.0782608687877655,0.2547826170921325,0.0,3.3,6.3
5125,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2021,5,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,0.0,0.1367441266775131,0,2,6,31.0,0,0.0,0.0,29.0,18.0,2.0,-6.039614677429199,0,1.0689655542373655,0.1538461595773697,0.1159999966621398,0.3119692206382751,0.0,3.3,5.3
5126,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2021,6,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,13,70.0,2,0.0,0.0,110.0,37.0,6.0,0.3407002091407776,0,0.6363636255264282,0.2765957415103912,0.2716049253940582,0.6050170660018921,0.0,19.0,29.0
5127,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2021,7,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,8,83.0,0,0.0,0.0,53.0,32.0,6.0,-1.4705272912979126,0,1.5660377740859983,0.2000000029802322,0.2190082669258117,0.4533057808876037,0.0,8.3,15.3
5128,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2021,8,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,11,29.0,0,0.0,0.0,100.0,12.0,3.0,-5.942952632904053,0,0.2899999916553497,0.3055555522441864,0.3787878751754761,0.7234848737716675,0.0,2.9,6.9
5129,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2021,9,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,10,83.0,0,0.0,0.0,103.0,19.0,5.0,0.2966083586215973,0,0.8058252334594727,0.25,0.2717678248882293,0.5652374625205994,0.0,8.3,16.3
5130,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2021,10,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,6,61.0,0,0.0,0.0,85.0,6.0,4.0,3.759540319442749,0,0.7176470756530762,0.1764705926179886,0.2759740352630615,0.4578877091407776,0.0,6.1,10.1
5131,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2021,11,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,1,0.0,0.0,1.0,0.8903147578239441,0,8,9,65.0,0,0.0,0.0,56.0,30.0,4.0,1.4783450365066528,0,1.1607142686843872,0.2647058963775635,0.3111111223697662,0.614836573600769,0.0,12.6,20.6
